imdb_movies
id,title,genre
tt0048507,Il segno del pericolo,"Crime, Drama, Mystery"
tt0048510,Il principe degli attori,"Biography, Drama"
tt0048512,Il prigioniero,Drama
tt0048513,La guerra privata del maggiore Benson,"Comedy, Family, Romance"
tt0048514,Oro,"Adventure, Crime, Drama"
tt0048516,Il processo dei veleni,"Crime, Drama, History"
tt0048517,Il figliuol prodigo,Drama
tt0048522,La maschera di porpora,"Adventure, History"
tt0048523,Qivitoq,"Drama, Family, Romance"
tt0048527,Ape regina,"Drama, Romance"
tt0048528,L'arciere del re,"Action, Adventure, History"
tt0048530,Racconti romani,Comedy
tt0048531,Destino sull'asfalto,"Drama, Sport"
tt0048534,Le ragazze di San Frediano,"Comedy, Romance"
tt0048535,L'agente speciale Pinkerton,"Action, Adventure, Crime"
tt0048538,Le pioggie di Ranchipur,"Adventure, Drama, Romance"
tt0048542,I topi,Drama
tt0048543,La grande razzia,"Crime, Drama, Thriller"
tt0048545,Gioventù bruciata,Drama
tt0048546,Recluta con niño,Comedy
tt0048554,La vendetta del mostro,"Horror, Sci-Fi"
tt0048557,Sangue di Caino,Western
tt0048558,La prateria senza legge,"Action, Adventure, Drama"
tt0048563,La rosa tatuata,"Comedy, Drama, Romance"
tt0048570,All'ombra del patibolo,Western
tt0048572,"Rio, 40 gradi",Drama
tt0048573,Sabaka il demone del fuoco,Adventure
tt0048579,Zoku Miyamoto Musashi: Ichijôji no kettô,"Action, Adventure, Biography"
tt0048584,"Satank, la freccia che uccide","Action, Western"
tt0048585,Gli sbandati,Drama
tt0048588,Duello di spie,"Adventure, Drama, History"
tt0048591,Schneewittchen und die sieben Zwerge,"Family, Fantasy, Romance"
tt0048593,Gli amanti dei 5 mari,"Action, Drama, War"
tt0048594,Lo sciopero delle mogli,"Musical, Western"
tt0048600,La rivolta dei seminole,"War, Western"
tt0048602,I sette ribelli,"Biography, History, Western"
tt0048603,Le sette città d'oro,"Adventure, Biography, History"
tt0048604,Eravamo sette fratelli,"Biography, Comedy, Drama"
tt0048605,Quando la moglie è in vacanza,"Comedy, Romance"
tt0048607,La spiaggia delle conchiglie,"Crime, Drama, Film-Noir"
tt0048610,Shin Heike monogatari,"Drama, History"
tt0048611,L'ultima vendetta,"Crime, Drama, Thriller"
tt0048612,Canne infuocate,Western
tt0048613,Shree 420,"Comedy, Crime, Drama"
tt0048614,La figlia di Caino,Drama
tt0048616,Si Paris nous était conté,"Comedy, Drama, History"
tt0048617,Siamo uomini o caporali,Comedy
tt0048620,Simba,"Adventure, Drama"
tt0048621,Simone e Laura,Comedy
tt0048623,Sogno d'amore,Drama
tt0048624,La principessa Sissi,"Comedy, Drama, History"
tt0048628,La rapina del secolo,"Crime, Drama, Film-Noir"
tt0048634,Segnale di fumo,"Action, Drama, Western"
tt0048639,Soldat Ivan Brovkin,"Adventure, Comedy, Musical"
tt0048640,L'avventuriero di Hong Kong,"Adventure, Crime, Drama"
tt0048641,Sorrisi di una notte d'estate,"Comedy, Romance"
tt0048642,Il figlio di Sinbad,"Action, Adventure, Fantasy"
tt0048645,La strega,Drama
tt0048652,I pionieri dell'Alaska,"Adventure, Western"
tt0048653,Spy Chasers,Comedy
tt0048654,La giungla del quadrato,"Drama, Film-Noir, Sport"
tt0048657,Stella cortigiana del Pireo,"Drama, Romance"
tt0048662,Tempesta sul Nilo,"Adventure, Drama, Romance"
tt0048665,La straniera,"Action, Drama, Romance"
tt0048666,Il paradiso dei fuorilegge,"Romance, Western"
tt0048667,Aquile nell'infinito,"Action, Drama, War"
tt0048672,Sudden Danger,"Drama, Crime, Film-Noir"
tt0048680,Svengali,"Drama, Romance"
tt0048682,Le donne della palude,"Adventure, Crime, Drama"
tt0048690,Terra infuocata,"Action, Adventure, Romance"
tt0048691,Gli implacabili,Western
tt0048696,Tarantola,"Horror, Sci-Fi"
tt0048697,Plaza de Toros,Drama
tt0048698,Ombre gialle,"Drama, War"
tt0048699,Tarzan nella jungla proibita,"Action, Adventure"
tt0048701,La bestia,"Crime, Drama"
tt0048703,La banda dei dieci,"Romance, Western"
tt0048705,Il fidanzato di tutte,"Comedy, Musical, Romance"
tt0048707,La jungla dei temerari,"Action, Romance, Western"
tt0048711,I dominatori di Fort Ralston,Western
tt0048712,La principessa di Mendoza,"Adventure, Drama, History"
tt0048719,Mia moglie preferisce suo marito,Musical
tt0048724,Quarto grado,"Crime, Drama, Film-Noir"
tt0048726,Timberjack,"Action, Drama, Western"
tt0048728,Caccia al ladro,"Mystery, Romance, Thriller"
tt0048729,All'inferno e ritorno,"Action, Biography, Drama"
tt0048730,Due inglesi a Parigi,"Comedy, Drama, Romance"
tt0048734,Nessuno mi fermerà,Western
tt0048739,Totò e Carolina,Comedy
tt0048740,Occhio alle donne,Comedy
tt0048744,Il tesoro di Pancho Villa,"Romance, War, Western"
tt0048748,L'imputato deve morire,Drama
tt0048750,La congiura degli innocenti,"Comedy, Mystery"
tt0048752,Il soldato sconosciuto,"Drama, War"
tt0048757,Nubi fluttuanti,"Drama, Romance"
tt0048758,"Uli, der Pächter",Drama
tt0048762,Senza catene,"Crime, Drama, Film-Noir"
tt0048764,Il tesoro sommerso,"Adventure, Drama"
tt0048767,Carovana verso il sud,"Adventure, Drama, Romance"
tt0048772,Febbre bionda,"Comedy, Romance"
tt0048788,Il treno del ritorno,Drama
tt0048789,Uomini violenti,Western
tt0048790,Sabato tragico,"Crime, Drama, Film-Noir"
tt0048791,Il favorito della grande regina,"Biography, Drama, History"
tt0048801,Non siamo angeli,"Comedy, Crime, Romance"
tt0048802,Il mio paradiso,"Drama, Comedy"
tt0048805,La vergine della valle,"History, Western"
tt0048806,Wichita,"Romance, Western"
tt0048810,Una donna per Joe,"Drama, Romance"
tt0048811,La rivolta delle recluse,"Crime, Drama, Film-Noir"
tt0048814,I rinnegati del Wyoming,"Action, Adventure, Romance"
tt0048818,I cinque disertori,"Adventure, Drama, War"
tt0048820,L'imperatrice Yang-Kwei-Fei,"Drama, History, Romance"
tt0048822,Il nipote picchiatello,"Comedy, Musical"
tt0048833,Åsa-Nisse ordnar allt,Comedy
tt0048918,Nel 2000 non sorge il sole,"Drama, Sci-Fi"
tt0048919,23 passi dal delitto,"Crime, Mystery, Thriller"
tt0048924,I gangster non perdonano,"Crime, Drama, Film-Noir"
tt0048933,La strada della vergogna,Drama
tt0048937,Alessandro il grande,"Biography, Drama, History"
tt0048938,Alias John Preston,"Horror, Mystery, Romance"
tt0048944,La figlia dell'ambasciatore,"Comedy, Romance"
tt0048954,Quadriglia d'amore,Musical
tt0048956,L'invitto,Drama
tt0048960,Il giro del mondo in 80 giorni,"Adventure, Comedy, Family"
tt0048964,Sette secondi più tardi,Sci-Fi
tt0048966,Prima linea,"Action, Drama, War"
tt0048967,Foglie d'autunno,Drama
tt0048970,Le diavolerie di Till,"Adventure, Comedy"
tt0048971,Scialuppe a mare,"Drama, War"
tt0048973,Baby Doll - La bambola viva,"Comedy, Drama"
tt0048974,The Baby and the Battleship,Comedy
tt0048975,Ritorno dall'eternità,"Adventure, Drama"
tt0048976,La frustata,"Action, Adventure, Mystery"
tt0048977,Il giglio nero,"Drama, Horror, Thriller"
tt0048981,La banda degli onesti,Comedy
tt0048983,Bandito,"Action, Adventure, War"
tt0048989,Posto di combattimento,"Drama, War"
tt0048990,La battaglia di Rio della Plata,"Action, Adventure, Drama"
tt0048991,The Beast with a Million Eyes,"Horror, Sci-Fi"
tt0048992,La valle dei disperati,"Horror, Romance, Sci-Fi"
tt0049002,La felicità non si compra,"Biography, Musical"
tt0049004,I diavoli del Pacifico,"Drama, War"
tt0049005,Oltre Mombasa,"Action, Adventure, Mystery"
tt0049006,L'alibi era perfetto,"Crime, Drama, Film-Noir"
tt0049007,Sangue misto,"Adventure, Drama, History"
tt0049008,The Big Money,Comedy
tt0049009,Il bigamo,Comedy
tt0049010,Dietro lo specchio,Drama
tt0049011,Le tre notti di Eva,"Comedy, Romance"
tt0049012,L'arpa birmana,"Drama, Music, War"
tt0049013,Il sonno nero del dottor Satana,"Horror, Sci-Fi"
tt0049014,La tenda nera,"Drama, War, Romance"
tt0049015,La banda della frusta nera,Western
tt0049016,Robin Hood del Rio Grande,Western
tt0049019,Gli uomini condannano,Drama
tt0049022,La soglia dell'inferno,"Drama, War"
tt0049023,El bolero de Raquel,"Comedy, Drama"
tt0049026,Sfida alla città,"Crime, Drama, Film-Noir"
tt0049027,Il fondo della bottiglia,Drama
tt0049028,La droga maledetta,"Crime, Thriller"
tt0049029,Sfida al tramonto,"Action, Adventure, Drama"
tt0049030,La più grande corrida,"Drama, Family"
tt0049031,La stella spezzata,"Romance, Western"
tt0049034,Un turbine di gioia,"Comedy, Musical, Romance"
tt0049035,Lo scassinatore,"Drama, Film-Noir, Thriller"
tt0049036,Le colline bruciano,"Romance, Western"
tt0049038,Fermata d'autobus,"Comedy, Drama, Romance"
tt0049041,C.I.D.,"Action, Crime, Musical"
tt0049042,Calabuig,Comedy
tt0049043,Calle Mayor,Drama
tt0049050,Le chanteur de Mexico,"Musical, Music, Romance"
tt0049051,Canyon River,Western
tt0049055,Carousel,"Drama, Fantasy, Musical"
tt0049058,Le cas du Docteur Laurent,Drama
tt0049061,Pranzo di nozze,"Comedy, Drama, Romance"
tt0049063,Mademoiselle Pigalle,"Comedy, Musical, Romance"
tt0049065,Criminali sull'asfalto,"Crime, Drama, Thriller"
tt0049067,Child in the House,Drama
tt0049072,Chori Chori,"Comedy, Musical, Romance"
tt0049077,Cien,"Action, Drama"
tt0049083,Sopravvissuti: 2,"Action, Drama, War"
tt0049084,Les collégiennes,Drama
tt0049086,La saga dei comanches,"Action, History, Romance"
tt0049088,L'amore più grande del mondo,Drama
tt0049089,Colpo proibito,"Drama, Film-Noir"
tt0049091,Congo,"Adventure, Crime, Drama"
tt0049092,Il conquistatore,"Adventure, Biography, History"
tt0049094,La cortigiana di Babilonia,"Action, Drama"
tt0049096,Il giullare del re,"Adventure, Comedy, Family"
tt0049098,Sarto per signora,Comedy
tt0049101,Crashing Las Vegas,"Action, Adventure, Comedy"
tt0049103,Il terrore sul mondo,"Horror, Sci-Fi"
tt0049105,Crime Against Joe,"Crime, Film-Noir, Thriller"
tt0049106,I peccatori guardano il cielo,"Crime, Drama"
tt0049107,Delitto nella strada,"Action, Crime, Drama"
tt0049110,Ore di angoscia,"Crime, Drama, Film-Noir"
tt0049115,Kurussù la bestia delle amazzoni,"Adventure, Horror"
tt0049117,Operazione Normandia,"Drama, Romance, War"
tt0049118,L'agguato delle 100 frecce,Western
tt0049120,Gianni e Pinotto banditi col botto,Comedy
tt0049121,La lunga valle verde,"Adventure, Biography, Western"
tt0049125,Davy Crockett e i pirati del fiume,"Adventure, Comedy, Drama"
tt0049126,L'ovest selvaggio,Western
tt0049128,Il mostro del pianeta perduto,"Horror, Sci-Fi"
tt0049129,Confession,"Crime, Drama"
tt0049130,Il diabolico avventuriero,"Crime, Drama, Film-Noir"
tt0049140,Diana la cortigiana,"Drama, History, Romance"
tt0049143,Dig That Uranium,Comedy
tt0049147,Dobrý voják Svejk,"War, Comedy"
tt0049149,Dolgiy put,"Drama, History, Romance"
tt0049150,La valle della pace,"Drama, War"
tt0049152,I frenetici,Music
tt0049153,Donatella,Comedy
tt0049163,Dry Rot,Comedy
tt0049166,Dvenadtsataya noch,"Comedy, Drama, Romance"
tt0049169,La Terra contro i dischi volanti,"Horror, Sci-Fi"
tt0049170,Incantesimo,"Biography, Drama, Music"
tt0049177,Eliana e gli uomini,"Comedy, Drama, Romance"
tt0049182,Miss spogliarello,Comedy
tt0049185,Escuela de rateros,"Comedy, Crime"
tt0049195,The Extra Day,"Comedy, Drama"
tt0049196,Donna da uccidere,"Crime, Drama"
tt0049200,Far til fire i byen,"Comedy, Family"
tt0049201,La pistola sepolta,"Drama, Western"
tt0049204,L'adescatrice,"Crime, Drama, Film-Noir"
tt0049207,Il ferroviere,Drama
tt0049208,Fighting Trouble,"Action, Adventure, Comedy"
tt0049210,L'amante misteriosa,Drama
tt0049211,La storia del generale Houston,"Biography, Drama, History"
tt0049212,Vita di una commessa viaggiatrice,"Comedy, Western"
tt0049216,La carne e lo sperone,"Action, Adventure, Western"
tt0049219,I trafficanti di Hong Kong,"Crime, Drama, Film-Noir"
tt0049223,Il pianeta proibito,"Action, Adventure, Sci-Fi"
tt0049224,Spionaggio internazionale,"Crime, Drama, Mystery"
tt0049225,Il suo angelo custode,"Comedy, Fantasy"
tt0049226,La fortuna di essere donna,"Comedy, Drama"
tt0049229,Congiura al castello,"Comedy, Fantasy, Horror"
tt0049233,La legge del Signore,"Drama, Romance, War"
tt0049234,Fright,"Film-Noir, Horror"
tt0049235,Pistola nuda,Western
tt0049240,Piena di vita,"Comedy, Drama"
tt0049245,I rapinatori del passo,"Drama, Romance, Western"
tt0049247,Gaby,Drama
tt0049248,La gente gamma,"Drama, Horror, Sci-Fi"
tt0049254,The Gelignite Gang,"Thriller, Crime, Drama"
tt0049257,3 striscie al sole,"Drama, Romance, War"
tt0049259,Gervaise,Drama
tt0049261,Il gigante,"Drama, Western"
tt0049263,Gangster cerca moglie,"Comedy, Music"
tt0049264,La ragazza che ho lasciato,"Comedy, Drama"
tt0049265,Girls in Prison,"Crime, Drama, Film-Noir"
tt0049268,Glory,Drama
tt0049271,Addio lady!,Drama
tt0049277,The Great American Pastime,"Comedy, Sport"
tt0049278,L'alba del gran giorno,"Action, Adventure, Drama"
tt0049279,Le 22 spie dell'Unione,"Action, Adventure, Family"
tt0049280,The Great Man,Drama
tt0049281,"Guardia, guardia scelta, brigadiere e maresciallo",Comedy
tt0049283,Due pistole per due fratelli,Western
tt0049285,Una pistola per un vile,"Adventure, Drama, Romance"
tt0049286,Il vendicatore dell'Arizona,"Action, Drama, Romance"
tt0049287,Il mercenario della morte,"Action, Adventure, Romance"
tt0049288,Pecore nere,"Crime, Drama, Thriller"
tt0049290,Hannibál tanár úr,"Comedy, Drama"
tt0049291,Il colosso d'argilla,"Drama, Film-Noir, Sport"
tt0049293,Il capitano di Koepenick,"Comedy, Drama"
tt0049294,Colui che rise per ultimo,"Comedy, Crime"
tt0049301,Elena di Troia,"Adventure, Drama, History"
tt0049302,I fucilieri dei mari della Cina,"Drama, History, War"
tt0049313,Missili umani,"Drama, War"
tt0049314,Alta società,"Comedy, Musical, Romance"
tt0049317,Paura d'amare,Drama
tt0049318,Hochzeit auf Immenhof,"Comedy, Family"
tt0049319,L'ultimo bazooka tuona,"Drama, War"
tt0049322,Hollywood o morte!,"Comedy, Musical"
tt0049323,Home and Away,"Comedy, Drama"
tt0049326,Honoré de Marseille,"Comedy, Musical"
tt0049333,La donna venduta,"Drama, Musical"
tt0049334,Hot Cars,"Crime, Drama, Film-Noir"
tt0049335,Giovani delinquenti,"Action, Drama, Romance"
tt0049336,Hot Shots,Comedy
tt0049339,L'uomo che vide il suo cadavere,"Crime, Drama, Thriller"
tt0049340,I banditi del petrolio,"Crime, Drama, Film-Noir"
tt0049351,I Killed Wild Bill Hickok,Western
tt0049357,Colpo di mano a Creta,"Action, Adventure, Drama"
tt0049358,Il conquistatore dei mongoli,Fantasy
tt0049363,L'uomo che uccise il suo cadavere,"Crime, Horror, Sci-Fi"
tt0049366,Invasione degli ultracorpi,"Drama, Horror, Sci-Fi"
tt0049367,Trittico d'amore,"Animation, Fantasy, Musical"
tt0049369,La sottana di ferro,Comedy
tt0049370,Il conquistatore del mondo,"Horror, Sci-Fi"
tt0049372,É meraviglioso essere giovani,"Comedy, Musical"
tt0049377,Jacqueline,Drama
tt0049378,Jagte Raho,"Comedy, Drama"
tt0049384,Johnny Concho,Western
tt0049388,Salva la tua vita!,"Crime, Drama, Film-Noir"
tt0049391,Fino all'ultimo,Thriller
tt0049393,Kabuliwala,Drama
tt0049396,"Kalle Stropp, Grodan Boll och deras vänner","Adventure, Family, Musical"
tt0049397,Karnavalnaya noch,"Comedy, Musical, Romance"
tt0049403,Kentucky Rifle,Western
tt0049404,The Kettles in the Ozarks,Comedy
tt0049405,L'assassino è perduto,"Crime, Drama, Film-Noir"
tt0049406,Rapina a mano armata,"Crime, Drama, Film-Noir"
tt0049407,Un re per quattro regine,"Adventure, Comedy, Mystery"
tt0049408,Il re ed io,"Biography, Drama, Musical"
tt0049414,Giovani senza domani,"Crime, Film-Noir, Mystery"
tt0049419,Ragazza in nero,"Drama, Romance"
tt0049427,Los ladrones somos gente honrada,Comedy
tt0049428,Ladri di cadaveri,"Horror, Sci-Fi, Thriller"
tt0049429,I vampiri,Horror
tt0049431,L'ultima frontiera,"History, Romance, Western"
tt0049432,L'ultima caccia,"Drama, Western"
tt0049433,L'ultimo uomo da impiccare,"Crime, Drama"
tt0049434,L'ultima carovana,"Adventure, Drama, Western"
tt0049437,"Liana, la figlia della foresta",Adventure
tt0049443,Mia moglie è di leva,Comedy
tt0049446,Lisbona,"Adventure, Crime, Drama"
tt0049451,"Amami, ... e non giocare",Comedy
tt0049452,Fratelli rivali,"Drama, Musical, Romance"
tt0049453,Lovers and Lollipops,"Romance, Drama"
tt0049456,Brama di vivere,"Biography, Drama"
tt0049461,Fuoco magico,"Biography, Drama"
tt0049468,Man Beast,"Horror, Sci-Fi"
tt0049470,L'uomo che sapeva troppo,"Drama, Thriller"
tt0049471,L'uomo che non è mai esistito,"War, Drama"
tt0049472,La pistola non basta,"Romance, Western"
tt0049474,L'uomo dal vestito grigio,"Drama, Romance, War"
tt0049475,L'uomo nel cielo,"Drama, Thriller"
tt0049476,La camera blindata,"Crime, Drama, Film-Noir"
tt0049477,Il tesoro dei corsari,Adventure
tt0049483,La sposa troppo bella,"Romance, Comedy"
tt0049487,Il mio amante è un bandito,Western
tt0049490,Donne... dadi... denaro!,"Comedy, Romance, Musical"
tt0049497,Mese a 12 találatról,Comedy
tt0049498,Mi permette babbo!,Comedy
tt0049499,Mio zio Giacinto,Drama
tt0049500,Miami Exposé,"Crime, Drama, Film-Noir"
tt0049501,Michele Strogoff,"Adventure, History, War"
tt0049504,Assignment Redhead,"Crime, Drama"
tt0049508,Mio figlio Nerone,"Comedy, History"
tt0049509,Incontro sotto la pioggia,"Drama, Fantasy, Romance"
tt0049513,Moby Dick - La balena bianca,"Adventure, Drama"
tt0049515,La principessa dei Moak,"Adventure, Drama, Romance"
tt0049516,Nel tempio degli uomini talpa,"Adventure, Fantasy, Horror"
tt0049520,Montecarlo,"Comedy, Drama, Romance"
tt0049521,La selva dei dannati,"Adventure, Drama"
tt0049523,La montagna,"Adventure, Drama"
tt0049525,Barbados Quest,"Adventure, Crime, Mystery"
tt0049537,Nagareru,Drama
tt0049539,Il tesoro degli aztechi,Western
tt0049540,Colline nude,Western
tt0049546,Mitragliateli senza pietà,"Drama, War"
tt0049547,Come prima... meglio di prima,"Drama, Romance"
tt0049552,L'alibi sotto la neve,"Crime, Drama, Film-Noir"
tt0049553,Giorni di dubbio,"Crime, Drama, Film-Noir"
tt0049571,Gli eroi della stratosfera,Drama
tt0049578,Sesso debole?,"Comedy, Musical, Romance"
tt0049587,L'arma del ricatto,"Crime, Drama, Film-Noir"
tt0049589,"Papà, mammà, mia moglie ed io",Comedy
tt0049593,Mezzogiorno di... fifa,"Action, Comedy, Music"
tt0049601,I giganti uccidono,Drama
tt0049602,Il fantastico Gilbert,"Comedy, Fantasy"
tt0049603,Raznye sudby,"Drama, Romance"
tt0049607,Pekka ja Pätkä Suezilla,Comedy
tt0049615,"The Phantom from 10,000 Leagues","Horror, Sci-Fi"
tt0049616,Pharaoh's Curse,Horror
tt0049619,I pilastri del cielo,"Action, Western"
tt0049621,Mi dovrai uccidere!,"Crime, Drama, Film-Noir"
tt0049627,Porto Africa,"Drama, Mystery, Romance"
tt0049629,Amare per uccidere,"Crime, Drama, Mystery"
tt0049634,Poveri ma belli,"Comedy, Romance"
tt0049635,I filibustieri della finanza,Drama
tt0049636,Il prezzo della paura,"Crime, Drama, Film-Noir"
tt0049637,Operazione fifa,"Comedy, War"
tt0049639,La grande sfida,Western
tt0049640,Anche gli eroi piangono,"Drama, War"
tt0049642,Shokei no heya,"Action, Crime, Thriller"
tt0049646,L'astronave atomica del dott. Quatermass,"Horror, Sci-Fi"
tt0049647,I guerrieri di Alce Azzurro,"Action, Romance, Western"
tt0049652,Supplizio,"Drama, War"
tt0049653,Il mago della pioggia,"Romance, Western"
tt0049656,Il ricatto più vile,"Crime, Drama, Film-Noir"
tt0049659,Ratataa eller The Staffan Stolle Story,"Comedy, Musical, Romance"
tt0049661,Il marchio del bruto,"Romance, Western"
tt0049663,I corsari del grande fiume,"Adventure, Drama, Western"
tt0049665,Bader il pilota,"Biography, Drama, War"
tt0049666,Il ribelle torna in città,Western
tt0049667,Tramonto di fuoco,"Action, Drama, Romance"
tt0049668,Rappresaglia,"Action, Adventure, Drama"
tt0049672,Femmina ribelle,Drama
